bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,fips,yearbuilt
4,2.0,1864,63073,6111,1964
3,1.0,1036,210006,6111,1955
3,2.0,1227,203863,6111,1977
4,2.5,1657,283292,6111,1995
3,2.0,1269,389000,6111,1962
3,1.5,1120,133795,6111,1964
3,2.0,1219,194490,6111,1985
2,1.0,988,258673,6111,1952
4,2.0,2112,472158,6111,1969
4,3.0,2188,677605,6111,1958
3,1.5,1875,357693,6111,1960
4,2.0,1954,647206,6111,1985
3,2.0,1465,146259,6111,1978
4,2.0,1555,428200,6111,1968
2,1.0,797,275231,6111,1952
4,2.0,1684,489000,6111,1956
3,1.0,1624,120865,6111,1978
2,1.0,1038,518028,6111,1955
3,1.5,2009,383173,6111,1984
2,1.0,908,60208,6111,1973
2,1.0,827,366156,6111,1973
2,1.0,1144,56267,6111,1961
3,1.5,1938,836599,6111,1973
3,2.0,1524,497664,6111,1961
3,2.0,1682,270050,6111,1951
4,2.5,2059,354459,6111,1962
4,3.5,2872,1010812,6111,1950
4,2.0,1311,436764,6111,1961
2,1.0,2216,54797,6111,1931
3,2.5,2383,728000,6111,1989
3,2.0,1353,105315,6111,1959
3,2.0,1498,135680,6111,1959
3,1.5,1057,33245,6111,1959
2,2.0,1776,191058,6111,1970
2,1.0,1088,246501,6111,1950
2,1.0,1162,38213,6111,1928
2,2.0,937,78989,6111,1964
3,2.0,1580,750760,6111,1971
4,3.0,2376,879267,6111,1960
4,3.5,2644,912196,6059,2015
4,3.0,2318,768047,6059,2015
5,4.5,3207,900000,6059,2015
3,3.0,2815,668440,6037,2016
2,2.0,1692,570000,6037,1981
4,2.5,3009,850000,6059,1975
3,2.0,1797,368853,6059,1964
3,1.0,1424,737092,6037,1913
4,2.0,1480,247821,6037,1985
4,2.5,2522,568958,6059,2012
4,4.5,3128,1015810,6059,2015
4,3.0,2712,919757,6059,2014
4,3.0,2706,399113,6059,1964
3,1.5,1721,43896,6059,1949
4,3.0,2596,760000,6037,2005
3,2.0,1298,304417,6037,1923
3,3.0,1511,292800,6037,2015
3,3.0,1544,362240,6037,2014
3,2.0,1882,700000,6059,1976
2,2.0,1735,91032,6059,1955
4,4.0,3460,1008900,6037,2015
4,2.5,2334,435934,6059,1977
3,2.0,2115,746847,6059,2014
3,2.0,2201,242892,6037,2013
4,3.0,1695,413177,6037,2013
5,4.0,2992,766285,6059,2013
5,3.0,2536,952535,6059,2013
3,2.0,1162,732323,6037,1952
2,1.0,892,149802,6037,1941
4,2.5,2198,679040,6059,2013
4,3.0,1727,358880,6037,2012
4,4.0,2691,664396,6037,2012
4,3.0,1928,390605,6037,2012
3,2.0,1924,484850,6037,2011
5,4.0,3572,565851,6037,2011
4,3.0,1864,395569,6037,2005
3,1.0,1159,209297,6037,1983
4,2.0,1436,50004,6037,1947
3,4.0,1688,248140,6037,1955
2,2.0,1024,233086,6037,1959
3,2.0,2064,232255,6037,1955
2,1.0,1200,172144,6037,1939
4,2.0,1665,252423,6037,1957
3,1.0,948,66220,6037,1953
3,1.0,1138,198154,6037,1950
4,2.0,1635,92734,6037,1962
3,2.0,1508,401546,6037,1928
5,4.0,3619,580089,6037,2010
2,1.0,795,41910,6059,1944
3,2.0,1161,54080,6059,1962
3,2.5,2207,319538,6059,1958
2,1.0,1006,218749,6059,1955
3,2.0,1206,57128,6059,1963
4,2.0,1832,107421,6059,1972
4,1.5,1288,48712,6059,1955
4,3.0,2627,280912,6059,1966
2,1.5,1420,57061,6059,1936
4,2.0,1675,243390,6059,1962
3,2.0,1122,140663,6059,1959
4,3.0,3313,453012,6059,1959
3,2.0,1575,178620,6059,1965
4,2.0,1400,95490,6059,1947
2,2.0,2178,911507,6059,1952
3,1.5,1204,123889,6059,1958
3,2.0,1754,224458,6059,1972
3,2.0,1756,115246,6059,1971
3,2.0,1327,65253,6059,1963
3,2.5,2414,832220,6059,2010
4,2.0,1593,170218,6059,1963
3,2.0,1292,73520,6059,1956
3,2.0,1790,80402,6059,1952
3,1.0,832,307594,6059,1952
4,3.0,2387,892859,6059,2009
3,2.0,1853,240106,6037,2009
3,4.0,3296,821783,6037,2009
2,1.0,1191,361867,6037,1950
5,4.0,3034,715448,6037,2014
4,3.0,2545,275868,6037,2012
3,1.0,1040,256241,6037,2010
4,2.0,3272,345480,6037,2015
3,2.0,1541,252000,6037,2009
4,3.0,1649,149160,6037,1995
4,2.0,1895,203466,6037,2010
4,3.0,2369,541075,6037,2012
4,4.0,3445,668962,6037,2010
3,2.0,1221,159360,6037,2009
3,3.0,1548,276123,6037,2010
3,2.0,1690,116053,6037,1941
3,2.0,1221,178822,6037,2008
4,3.0,3210,290221,6037,2012
5,3.0,3013,261225,6037,2011
4,2.0,2933,329447,6037,2014
3,2.0,1384,318373,6059,1956
3,2.0,1688,348925,6037,2007
4,2.0,2036,279721,6059,1964
2,2.5,2249,697860,6059,1980
4,3.5,3332,922661,6059,2011
4,3.0,2391,316200,6037,2007
3,2.0,1349,195890,6037,2007
5,3.0,2632,246500,6037,2008
3,2.0,1923,232000,6037,2008
3,2.0,1739,235700,6037,2007
4,3.0,2568,283734,6037,2008
4,3.0,2994,135278,6059,1969
4,2.5,1600,513716,6111,1990
3,2.5,2200,993424,6059,2007
4,3.0,3152,749508,6059,2009
2,2.0,1321,266154,6059,1954
4,3.5,3528,897061,6059,2009
4,4.0,3062,1027444,6059,2009
3,3.0,2370,587000,6037,2004
4,2.0,1716,191573,6037,2007
4,3.0,2986,288100,6037,2007
4,3.0,2240,466016,6037,2007
3,2.0,1908,214000,6037,2006
3,2.0,1908,210741,6037,2007
4,2.0,1923,196403,6037,2005
4,3.0,2695,275000,6037,2007
5,3.0,2505,217262,6037,2006
2,2.0,2250,393501,6037,1924
2,1.0,770,239722,6037,1964
4,3.0,3347,264672,6037,2007
2,2.0,1527,98241,6059,1957
3,2.0,1350,438277,6111,1971
3,2.0,1521,221910,6037,2006
3,2.0,2220,85610,6059,1955
3,2.5,2634,710896,6059,2011
4,3.5,2499,908648,6059,2006
5,3.0,3128,319000,6037,2006
4,3.0,2316,533000,6037,2006
3,4.0,1807,403857,6037,2005
5,4.0,3619,619293,6037,2008
4,3.0,2114,298000,6037,2006
4,3.0,1897,257467,6037,2010
4,3.0,3382,609000,6037,2006
4,2.0,2276,259000,6037,2006
4,4.0,2788,509714,6037,2006
4,4.0,3382,502000,6037,2005
4,3.0,3195,221860,6037,2006
3,3.0,2158,213418,6037,2006
3,3.0,3427,295882,6037,2006
3,2.0,2318,290000,6037,2006
3,2.0,980,192926,6037,2006
5,3.0,3190,283391,6037,2006
4,3.0,2843,179912,6037,2006
3,2.5,1525,262442,6111,2007
3,2.0,1428,371360,6111,1965
3,3.0,3205,754063,6111,2005
5,3.0,2632,167746,6037,2006
4,3.0,1908,215000,6037,2006
4,2.0,1923,235000,6037,2006
5,3.0,2632,234000,6037,2006
3,3.0,1584,162337,6037,2006
4,4.0,2788,797000,6037,2005
4,3.0,2013,162335,6037,2005
4,4.0,3111,881076,6037,2006
3,2.0,1278,356014,6059,1969
4,3.0,2740,190567,6037,2007
2,3.0,2889,134835,6037,1964
4,2.0,1372,254190,6059,1957
4,3.0,2674,692639,6037,1989
5,4.0,3561,740672,6111,2007
3,2.5,2022,623000,6111,2006
4,3.0,2701,745860,6059,2007
3,2.5,2640,852524,6059,2008
5,4.0,2983,1005510,6059,2007
4,3.0,2719,1050000,6059,2005
3,2.5,1936,460070,6059,1992
4,3.5,2212,478507,6059,2008
3,2.5,2558,798805,6059,2013
4,2.5,2209,546123,6059,2005
5,4.5,3481,723557,6059,2004
3,2.5,2889,728160,6111,2006
5,4.0,2184,530516,6111,2006
2,1.5,1126,205695,6111,1977
4,3.0,2655,694000,6111,2005
4,3.0,3175,625900,6111,2005
3,3.0,2213,501000,6111,2005
5,3.5,3215,774000,6111,2005
4,3.5,2422,569210,6111,2005
3,2.5,2165,273725,6111,1964
4,1.5,1226,231072,6111,1961
3,2.0,1040,255640,6111,1971
4,2.0,1626,322119,6111,1963
4,2.0,1804,219589,6111,1974
4,3.0,1601,81880,6111,1953
3,2.0,1888,349872,6111,1962
3,3.0,3003,219102,6037,2006
4,3.0,2381,281000,6037,2005
4,3.0,2927,302000,6037,2005
4,3.0,2766,263500,6037,2005
5,3.0,3448,244255,6037,2005
3,2.0,2997,332000,6037,2005
4,3.0,3019,562920,6037,2005
4,3.0,2867,280000,6037,2005
5,3.0,2544,182496,6037,2005
4,4.0,2593,289000,6037,2005
4,2.0,2378,269000,6037,2005
4,3.0,2374,517938,6037,2005
5,3.0,3270,259512,6037,2005
5,4.0,3518,598297,6037,2005
3,3.0,2510,248526,6037,2005
3,3.0,1912,243041,6059,1963
2,1.0,1070,166930,6037,1923
3,3.0,2015,556000,6037,2005
3,3.0,1846,515000,6037,2005
4,3.0,1566,395133,6037,2002
4,3.0,1947,665745,6037,2005
4,3.0,2843,295000,6037,2005
4,3.0,1566,326027,6037,2002
3,2.0,2430,307400,6037,2005
4,3.0,2982,193637,6037,2004
3,3.0,2523,289500,6037,2004
4,3.0,2504,279000,6037,2004
4,3.0,3295,353300,6037,2005
3,3.0,1650,426361,6037,2004
5,4.0,3015,573595,6037,2005
5,4.0,3447,658000,6037,2005
4,3.0,2734,468639,6037,2004
4,2.0,2734,384199,6037,2004
4,3.0,3592,363700,6037,2004
5,3.0,2745,344000,6037,2004
5,3.0,2745,342000,6037,2004
2,2.0,1693,583768,6037,2004
3,3.0,1726,517124,6037,1933
3,2.0,1300,275867,6037,2000
4,1.0,1466,136600,6037,1929
4,3.0,3036,712965,6037,2004
3,2.0,1521,107726,6037,1992
3,2.0,1540,136294,6037,2004
3,2.0,960,91548,6037,1986
2,1.0,768,93581,6037,1983
2,2.0,1488,179911,6037,1980
3,2.0,2240,290209,6037,1989
2,2.0,1932,295000,6037,1998
4,3.0,2632,371371,6037,2004
3,2.0,1392,215566,6037,1985
2,2.0,1460,213714,6037,1986
3,2.0,1850,297629,6037,1938
4,3.0,2792,824238,6037,2005
3,2.0,1514,582000,6037,2005
5,3.0,2736,252152,6037,2004
3,2.0,2016,554115,6037,1963
3,2.5,2317,735000,6059,2005
3,2.5,2249,606000,6059,2004
4,2.5,2078,614341,6059,2005
4,3.0,2375,485900,6111,2014
3,3.5,2576,815866,6059,2004
3,2.5,2027,933281,6059,2005
3,2.5,2427,849000,6059,2005
5,3.0,2996,191451,6037,2004
4,2.5,2309,540921,6059,2004
4,2.5,2422,783230,6059,2003
4,2.5,2422,767331,6059,2003
4,3.5,3240,721810,6059,2003
5,4.0,3240,628793,6059,2003
3,3.5,2713,735000,6059,2003
4,2.5,2277,623630,6059,2003
5,3.0,2431,618520,6059,2003
3,3.0,2208,583768,6059,2004
3,3.0,2208,574631,6059,2004
4,3.0,1509,331781,6037,2003
4,3.0,2443,762655,6037,2003
4,3.0,2667,648428,6037,2004
4,4.0,3482,393000,6037,2003
4,3.5,3027,775000,6111,2006
3,2.5,1518,305310,6111,2003
3,2.5,1371,203317,6111,2004
4,3.0,2463,462902,6111,2004
3,1.0,1123,316367,6111,1923
3,2.0,2438,551947,6111,1990
3,2.0,2308,493000,6037,2001
3,4.0,2235,136232,6037,1937
4,3.0,2567,748663,6059,2003
3,2.5,2355,742147,6059,2003
5,4.0,3256,1008628,6059,2003
4,3.0,2414,966153,6059,2005
3,3.0,2926,669952,6059,2002
3,2.5,2155,598238,6059,2002
4,3.0,3182,927000,6059,2003
4,3.0,2839,673624,6059,2002
4,2.5,2181,503887,6059,2003
3,3.0,2924,595384,6059,2002
3,3.0,2588,652225,6059,2002
3,2.5,1737,490344,6059,2003
3,2.5,1875,600000,6059,2003
3,2.0,1880,234623,6037,2003
5,3.0,2668,363809,6037,2003
5,4.0,3456,598000,6037,2005
5,4.0,2703,562781,6037,2002
4,2.5,3243,659325,6111,2003
4,3.0,2787,376664,6111,2003
3,2.5,2040,455170,6111,2003
4,4.0,2464,663702,6111,2003
3,2.5,2623,162759,6111,2004
4,2.5,2291,652578,6111,2004
4,3.0,3094,543584,6111,2003
5,4.5,2960,427486,6111,2003
3,3.0,2884,362000,6037,2003
4,3.0,2660,495491,6037,2002
4,3.0,2699,679884,6037,2003
5,4.0,3510,751566,6037,2002
4,3.0,2655,490788,6059,2001
3,2.5,2036,462355,6059,2001
5,4.0,3363,850372,6059,2002
4,3.0,3090,774558,6059,2002
2,2.0,2699,908648,6059,2001
3,3.0,3650,993274,6059,2002
3,3.0,2643,752427,6059,2001
5,3.0,3162,676376,6059,2001
4,2.5,2697,755939,6059,2002
3,2.0,2222,543933,6059,2003
3,3.0,2894,714291,6059,2003
3,3.0,2710,611716,6059,2002
3,3.0,2277,164367,6059,2003
5,4.5,3616,827887,6059,2001
4,3.0,2559,834000,6059,2001
5,4.5,3229,777143,6059,2002
4,3.0,1972,545343,6059,2001
3,2.5,1563,327120,6059,2001
3,2.5,1850,430525,6111,2002
5,3.0,3178,615222,6037,2002
4,3.0,3382,639000,6037,2002
5,3.0,3615,734993,6037,2004
3,2.0,1586,241574,6037,2002
5,3.0,3529,432000,6037,2002
3,3.0,2430,562000,6037,2002
4,4.0,3241,949258,6037,2003
4,3.0,2557,544585,6037,2002
5,3.0,3336,362000,6037,2004
5,3.0,3028,597606,6037,2003
4,3.0,2352,286385,6037,2002
5,3.0,2690,538466,6037,1999
5,3.0,3194,787005,6059,2000
3,2.5,1623,408943,6059,2001
4,3.0,3359,683309,6059,2002
4,3.0,2186,599004,6059,2001
3,2.5,2370,530068,6059,2002
4,2.5,2508,868038,6059,2000
3,2.5,2594,557822,6059,2000
5,3.0,2545,626282,6059,2000
3,2.5,1941,557045,6059,2002
5,3.0,3231,1052000,6059,2000
3,2.0,1803,649760,6059,2001
4,3.0,2718,736279,6059,2001
5,3.0,2396,660542,6059,2002
4,3.0,2414,784941,6059,2003
4,3.5,2106,855000,6059,2001
3,2.5,1932,660668,6059,2000
4,2.5,2233,726125,6059,2001
3,2.5,2363,914509,6059,2001
3,3.0,2916,1032895,6059,2000
4,2.5,2179,456247,6059,2002
4,3.0,2178,113045,6059,1968
3,2.5,1973,861947,6059,2000
3,2.5,1641,757832,6059,2001
4,4.0,2903,738310,6059,2000
4,2.5,1980,381846,6059,2000
4,3.0,1582,272387,6037,2000
4,4.0,3241,820632,6037,2000
4,3.0,2850,684000,6037,2003
4,3.0,2487,519028,6037,2001
4,3.0,2941,607000,6037,2001
4,3.0,2375,223366,6037,2001
5,3.0,3054,351982,6037,2001
4,3.0,3160,602541,6037,2003
4,4.0,3255,506135,6037,2001
4,3.0,2152,432149,6037,2001
4,3.0,1994,364821,6037,1999
3,4.0,1700,173581,6037,1946
4,2.0,2049,543957,6111,2001
4,2.5,2133,543651,6111,2002
3,2.0,2123,480426,6111,2001
4,2.5,2666,572026,6111,2001
4,3.0,2868,442094,6111,2001
3,2.5,2208,370816,6111,2001
4,3.0,2852,443321,6111,2000
3,2.0,1992,456861,6111,2000
4,2.5,1942,355486,6111,2001
4,3.5,2815,637345,6111,2001
3,2.0,1492,324923,6111,2001
5,3.0,2872,688000,6037,2000
3,3.0,2510,460774,6037,2000
4,3.0,2754,604000,6037,2000
4,3.0,2768,536000,6037,1999
3,3.0,2969,707359,6037,1999
5,3.0,2889,750000,6037,2001
4,3.0,2260,452499,6037,2001
3,2.5,1843,360795,6111,1999
4,2.5,2271,379301,6111,2000
5,4.0,2914,751284,6111,2000
5,4.0,3102,694589,6111,2000
4,2.0,2105,326198,6111,2000
3,2.5,1544,225828,6111,2000
5,3.5,2342,527000,6111,2000
3,2.0,1276,188370,6111,2001
3,2.5,2196,454158,6111,2000
4,2.5,1870,439000,6111,2000
5,4.0,3317,753248,6111,2002
4,2.5,2278,562351,6059,1999
3,2.5,2917,508897,6059,2000
4,3.5,3440,660343,6059,2000
4,3.0,2814,584950,6059,2000
3,2.5,2366,818291,6059,1999
4,3.0,2641,743768,6059,2000
4,3.0,2145,753000,6059,2000
5,3.0,2618,839818,6059,1999
4,3.0,3011,783922,6059,1999
3,2.5,1799,835000,6059,2000
4,2.5,2116,531511,6059,2000
3,2.5,2474,817806,6059,1999
3,2.5,1936,837581,6059,2000
3,2.5,1936,750005,6059,2000
5,3.0,2825,701537,6059,1999
4,3.0,3192,848749,6059,2000
4,3.0,2583,535742,6059,1999
4,3.0,2826,757582,6059,2002
4,2.5,2559,804721,6059,2000
4,2.5,2199,660151,6059,2000
4,3.0,2832,488678,6059,1999
4,2.5,2462,634531,6059,1999
4,3.0,2208,257128,6037,2001
4,2.0,1512,210014,6037,2001
3,2.0,1562,280861,6037,2002
4,3.0,1368,245374,6037,1999
4,3.0,2936,227601,6037,2002
3,3.0,2384,228979,6037,2002
5,3.0,3232,328138,6037,2000
5,3.0,2376,238356,6037,2000
4,2.0,1838,297000,6037,2001
3,3.0,2788,526050,6037,2001
4,3.0,3482,461867,6037,2000
5,3.0,3482,407565,6037,2000
4,4.0,3216,897000,6037,2000
4,3.0,2404,413679,6037,2000
4,3.0,2462,517247,6037,2002
4,3.0,2835,538128,6037,2002
5,3.0,2452,392901,6037,1999
3,3.0,2830,1030759,6037,2000
3,2.0,1165,545000,6037,1958
3,2.0,1811,565918,6037,1957
5,3.0,1973,83822,6037,1960
3,2.0,1570,487013,6037,1958
4,2.0,1362,219906,6037,1957
3,2.0,1160,378789,6037,1957
4,2.0,1576,482243,6037,1959
3,2.0,1431,504579,6037,1958
3,2.0,1349,471565,6037,1957
3,2.0,1507,431694,6037,1957
4,2.0,1818,453638,6037,1969
4,2.0,1676,308247,6037,1958
3,2.0,1144,500000,6037,1959
4,3.0,2095,315407,6037,1960
4,2.0,1951,292380,6037,1962
4,3.0,2600,312139,6037,1993
4,3.0,1920,532197,6037,1989
3,2.0,1560,92452,6037,1961
3,3.0,1594,71026,6037,1959
4,2.0,1882,452425,6037,1973
3,2.0,2716,564770,6037,1934
3,4.0,2631,573935,6037,2000
3,3.0,1814,364079,6037,1999
4,3.0,1797,564000,6037,1999
4,2.0,1688,194404,6059,1956
3,2.0,1237,471166,6037,1944
3,2.0,1961,812199,6037,1948
4,2.0,1722,348956,6037,1961
2,1.0,1034,175643,6037,1924
3,3.0,3185,553597,6111,1995
2,2.0,1574,728162,6037,1937
3,2.0,1334,248228,6111,1961
4,3.0,2910,597289,6059,1989
2,1.0,1097,203696,6059,1987
4,3.0,2655,426427,6059,1987
3,3.0,1462,322870,6059,1992
2,2.0,1040,242389,6059,1970
2,2.0,1040,261696,6059,1970
2,2.0,966,98941,6059,1964
3,2.5,1364,337000,6059,1965
2,2.0,897,491414,6059,1960
5,3.0,2421,568341,6059,1995
4,2.5,1991,523394,6059,1989
5,3.0,3418,673355,6059,1995
4,3.0,2141,633548,6059,1996
2,2.0,1224,478403,6059,1984
4,2.0,1164,349416,6059,1980
3,2.5,1650,360869,6059,1979
3,2.0,1494,253628,6059,1978
4,3.0,3084,865000,6059,1978
4,2.5,2133,251167,6059,1977
5,2.5,2212,285829,6059,1977
3,3.0,1936,467536,6059,1977
3,2.0,1533,524638,6059,1977
3,2.0,1697,298208,6059,1976
4,2.0,1941,616888,6059,1976
4,2.5,2170,545194,6059,1993
3,2.5,1904,445506,6059,1993
3,3.0,2569,736056,6059,1992
3,3.0,2419,383926,6059,1992
3,3.0,1680,487016,6059,1986
3,3.0,2289,654244,6059,1986
2,1.5,1191,218260,6059,1987
2,1.5,1191,287369,6059,1987
4,2.5,1996,400954,6059,1979
4,2.5,2525,329186,6059,1979
3,2.0,1352,348743,6059,1979
4,2.5,2431,365872,6059,1993
3,3.5,3414,971000,6059,1994
3,3.0,3410,855970,6059,1992
3,3.0,2934,833604,6059,1991
3,3.0,2730,391025,6059,1992
3,2.5,1428,559900,6059,1989
3,2.5,1428,247356,6059,1987
3,2.5,1602,298636,6059,1987
4,3.0,1826,449113,6059,1986
4,3.0,2246,365295,6059,1987
3,2.5,1890,322185,6059,1987
4,2.5,1660,619000,6059,1986
2,2.0,1211,512701,6059,1986
3,2.0,1429,578000,6059,1986
3,2.5,1651,308999,6059,1999
3,2.5,1651,393093,6059,1998
3,2.5,1381,428576,6059,1996
2,2.5,1473,417518,6059,1997
3,3.0,2405,326065,6059,1989
4,2.5,2602,248256,6059,1977
3,2.5,2602,368370,6059,1977
4,3.0,3087,510273,6059,1976
3,2.0,1792,399197,6059,1977
4,3.0,2656,212839,6059,1976
4,2.0,1542,270825,6059,1972
3,2.0,1542,84457,6059,1971
2,2.0,1324,244875,6059,1971
4,2.0,1542,313868,6059,1970
4,2.0,1753,453446,6059,1973
3,1.5,1099,216532,6059,1972
4,2.0,1463,340346,6059,1972
3,2.0,1320,544113,6059,1972
3,2.0,1360,201600,6059,1972
3,2.0,1560,508662,6059,1972
3,2.0,1790,467637,6059,1971
5,2.0,1832,97950,6059,1971
5,2.5,2923,442319,6059,1970
4,2.0,1538,508662,6059,1968
3,2.0,1320,639000,6059,1967
3,2.0,2574,659912,6059,1968
4,2.5,2412,499171,6059,1979
3,2.5,2036,618940,6059,1978
4,2.0,1744,651350,6059,1978
3,2.5,2176,578266,6059,1979
3,2.0,1594,178457,6059,1977
3,2.0,1470,477147,6059,1976
3,2.0,1453,125333,6059,1976
4,3.0,1944,111251,6059,1975
3,2.0,1178,468407,6059,1974
4,3.0,2175,427672,6059,1974
5,3.0,2803,330801,6059,1973
3,2.5,2882,539859,6059,1973
4,2.5,2478,521634,6059,1973
4,3.0,1977,373449,6059,1973
3,2.0,1546,138497,6059,1973
3,2.0,1453,630000,6059,1972
3,2.5,1997,364181,6059,1998
3,2.5,1404,390474,6059,1998
4,2.5,2492,628665,6059,1998
4,2.5,2492,589831,6059,1998
4,2.5,2049,541820,6059,1996
4,3.0,2038,542821,6059,1994
3,3.0,2261,381389,6059,1990
5,4.5,3376,952691,6059,1995
3,2.0,2209,461452,6059,1994
3,3.0,3019,419386,6059,1994
3,3.5,3204,752369,6059,1994
4,4.0,3278,876158,6059,1992
3,2.5,2731,506994,6059,1990
5,3.0,2533,375321,6059,1996
4,3.5,3358,638133,6059,1989
3,2.5,1952,315750,6059,1994
4,2.5,2452,887000,6059,1990
3,3.0,2696,714605,6059,1989
4,2.5,2439,579162,6059,1987
3,3.0,3041,675263,6059,1989
5,3.5,3403,498595,6059,1995
4,3.0,2986,789132,6059,1995
3,2.5,2003,307599,6059,1993
4,3.0,1976,745000,6059,1993
5,3.0,2427,370465,6059,1987
3,3.0,2816,592567,6059,1986
4,2.5,2376,411572,6059,1992
4,3.0,3520,834161,6059,1989
3,3.0,2735,925000,6059,1986
3,3.0,2735,567376,6059,1987
3,3.0,3166,939000,6059,1989
3,2.5,2258,809000,6059,1986
3,3.0,2577,677143,6059,1984
2,2.0,1439,297463,6059,1983
2,2.0,1279,210004,6059,1984
2,2.0,1503,91271,6059,1983
2,3.0,1818,437147,6059,1981
2,2.0,1445,559306,6059,1986
4,2.0,1472,237156,6059,1979
4,2.0,1472,221333,6059,1979
4,2.5,2362,531245,6059,1974
4,2.0,1836,351963,6059,1972
4,2.0,1675,84756,6059,1968
4,2.5,2496,437017,6059,1968
3,2.0,1763,597542,6059,1967
4,2.0,1430,329469,6059,1967
3,2.0,1560,528679,6059,1968
4,3.0,2209,182535,6059,1967
4,3.0,1875,86225,6059,1967
3,3.0,1875,610266,6059,1967
4,2.0,2076,109413,6059,1966
2,2.0,1425,652000,6059,1966
4,3.0,2319,437017,6059,1967
4,2.0,2102,403911,6059,1966
5,3.0,2302,551324,6059,1966
5,3.0,3092,875492,6059,1995
3,3.0,2933,542300,6059,1990
3,4.0,3316,836849,6059,1990
4,2.5,2089,741641,6059,1992
3,2.5,2113,747928,6059,1990
4,2.5,2089,489552,6059,1990
4,2.5,2041,380895,6059,1991
3,2.5,1546,375499,6059,1988
4,2.5,2120,572854,6059,1985
3,2.5,1913,455356,6059,1983
4,3.0,3097,438193,6059,1983
4,2.5,2512,366120,6059,1980
4,2.5,2492,771473,6059,1996
3,3.0,2880,931981,6059,1997
5,2.5,2424,725675,6059,1995
5,3.0,2810,582369,6059,1999
4,2.5,2422,776666,6059,1996
3,3.5,2403,969563,6059,1996
4,3.0,3269,151280,6059,1994
3,3.0,2172,842000,6059,1996
5,3.0,3648,888499,6059,1993
3,3.0,1943,206333,6059,1976
3,2.0,1820,98006,6059,1969
3,2.0,1120,543158,6059,1975
4,2.0,1472,440443,6059,1976
3,2.5,1570,380589,6059,1970
3,2.0,2544,542679,6059,1986
2,2.0,1652,276641,6059,1948
3,2.0,1512,70604,6059,1956
4,2.0,1574,698057,6059,1954
3,1.5,1140,645000,6059,1965
2,2.0,2437,357440,6059,1956
2,1.0,939,224957,6059,1926
2,1.0,2058,99267,6059,1951
3,3.0,2046,803348,6059,1972
4,2.0,1822,263225,6059,1963
3,3.0,2551,954722,6059,1980
3,2.5,2162,330659,6059,1981
3,2.5,1754,235501,6059,1974
3,2.0,1489,218503,6059,1977
2,2.0,1618,343174,6059,1977
4,2.0,2265,411336,6059,1994
4,2.5,2269,451535,6059,1989
4,2.5,2045,675000,6059,1989
3,3.0,2479,610753,6059,1989
3,2.5,2807,720054,6059,1981
3,2.0,1792,250605,6059,1964
2,2.0,1638,700000,6059,1965
4,2.0,2186,520637,6059,1976
4,2.0,2349,485581,6059,1977
2,1.5,1290,162238,6059,1977
3,2.0,2008,146838,6059,1974
4,2.5,2938,1008874,6059,1977
2,2.0,1024,416094,6059,1973
3,2.0,1450,111728,6059,1972
4,3.0,2428,598255,6059,1998
2,2.0,1864,366120,6059,1987
2,2.5,1748,551843,6059,1989
3,3.0,2029,567260,6059,1989
2,1.0,642,390087,6059,1957
2,1.0,908,151719,6059,1946
4,2.0,1793,268981,6059,1976
3,2.0,1564,217119,6059,1965
3,2.5,2019,421943,6059,1999
3,2.5,2284,688569,6059,1993
3,2.5,2956,860726,6059,1992
4,3.0,2513,438763,6059,1994
4,2.5,2724,833604,6059,1991
4,3.0,1480,722963,6059,1985
4,3.0,1480,236172,6059,1985
4,3.0,1558,348048,6059,1986
3,3.0,2068,451004,6059,1984
4,2.5,2987,372783,6059,1979
4,2.5,2662,401951,6059,1980
3,2.5,2542,366622,6059,1980
3,2.0,1687,388380,6059,1974
4,3.0,2322,385964,6059,1984
3,2.0,1636,812200,6059,1963
3,2.5,1967,92954,6059,1964
2,1.5,1145,588845,6059,1973
2,1.5,1216,284721,6059,1972
3,2.5,2273,850000,6059,1973
3,3.0,2030,631350,6059,1986
4,4.5,3548,934130,6059,1993
4,3.5,3041,780326,6059,1989
3,2.0,1538,673097,6059,1986
4,2.5,1913,367779,6059,1986
4,2.5,2451,419623,6059,1980
4,2.0,2126,323504,6059,1983
3,2.0,1481,250611,6059,1962
4,2.5,2022,152241,6059,1975
4,2.0,2044,135438,6059,1974
4,2.5,2246,564778,6059,1974
3,2.5,2702,750000,6059,1973
4,2.0,1410,706484,6059,1971
4,2.5,1886,348077,6059,1986
5,3.0,2866,547873,6059,1993
3,2.5,2151,849137,6059,1986
2,2.5,1631,334855,6059,1989
2,2.0,1522,595242,6059,1986
3,2.0,1770,285602,6059,1977
4,2.0,2077,537765,6059,1972
3,2.5,1477,251779,6059,1972
2,2.5,2191,493455,6059,1984
4,3.0,2517,1018598,6059,1971
4,3.0,3239,284054,6059,1965
3,2.5,2085,389812,6059,1980
3,2.5,1617,400722,6059,1984
4,2.5,2165,146122,6059,1974
2,1.5,1066,125030,6059,1973
2,2.0,1362,491878,6059,1981
4,2.0,1900,255394,6059,1966
3,4.0,3287,552056,6059,1997
4,3.5,3433,570105,6059,1997
4,3.0,3142,339825,6059,1979
3,2.0,1332,461000,6059,1975
2,1.5,917,327120,6059,1974
4,2.0,1604,588845,6059,1973
4,2.5,2602,503236,6059,1978
